rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2007;2007-08;Unité urbaine;Montereau-Fault-Yonne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;66;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77403;R11;;;UU77403
2007;2007-08;Académie;Bordeaux;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;761;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A04;R75;A04;;
2007;2007-08;Unité urbaine;Romilly-sur-Seine;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;8;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU10301;R44;;;UU10301
2001;2001-02;Commune;Bischheim;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;33;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;67043;R44;A15;D067;UU67701
2007;2007-08;Unité urbaine;Castelnaudary;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;85;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU11302;R76;;;UU11302
2007;2007-08;Académie;Dijon;UNIV;Universités;PU;Établissements publics;1;Masculin;11273;oui;1646;oui;800;oui;Données diffusables;non;Autres données;ACADEMIE;A07;R27;A07;;
2007;2007-08;Académie;Lille;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;778;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A09;R32;A09;;
2007;2007-08;Unité urbaine;Friville-Escarbotin;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;64;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU80205;R32;;;UU80205
2007;2007-08;Unité urbaine;Albi;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;66;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU81502;R76;;;UU81502
2007;2007-08;Académie;Lyon;ENS;Écoles normales supérieures (ENS);PU;Établissements publics;2;Feminin;625;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A10;R84;A10;;
2007;2007-08;Unité urbaine;Douvres-la-Délivrande - Luc-sur-Mer;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;25;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU14302;R28;;;UU14302
2001;2001-02;Commune;Rillieux-la-Pape;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;97;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69286;R84;A10;D069;UU00758
2001;2001-02;Commune;Lyon 2e;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;1109;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69382;R84;A10;D069;UU00758
2007;2007-08;Unité urbaine;Aurillac;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;73;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU15401;R84;;;UU15401
2007;2007-08;Commune;Caluire-et-Cuire;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;83;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69034;R84;A10;D069;UU00758
2007;2007-08;Unité urbaine;Nevers;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;37;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU58501;R27;;;UU58501
2007;2007-08;Unité urbaine;Landrecies;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;35;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59123;R32;;;UU59123
2001;2001-02;Commune;Le Breuil-sur-Couze;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;6;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;63052;R84;A06;D063;CR63052
2007;2007-08;Commune;Lyon 1er;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;158;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69381;R84;A10;D069;UU00758
2001;2001-02;Commune;Tinchebray;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;61486;R28;A05;D061;UU61104
2001;2001-02;Commune;Saint-Martin-Boulogne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;186;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62758;R32;A09;D062;UU62503
2007;2007-08;Unité urbaine;Dunkerque;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;330;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59602;R32;;;UU59602
2007;2007-08;Unité urbaine;Valenciennes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;455;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59701;R32;;;UU59701
2007;2007-08;Unité urbaine;Valenciennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;590;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59701;R32;;;UU59701
2007;2007-08;Unité urbaine;Sens;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;108;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU89401;R27;;;UU89401
2001;2001-02;Commune;Lens;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;241;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62498;R32;A09;D062;UU00756
2007;2007-08;Unité urbaine;Berck;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;22;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62401;R32;;;UU62401
2007;2007-08;Commune;Lyon 8e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;9154;oui;109;non;;oui;Données diffusables;non;Autres données;COMMUNE;69388;R84;A10;D069;UU00758
2007;2007-08;Unité urbaine;Berck;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;268;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62401;R32;;;UU62401
2001;2001-02;Commune;Clermont-Ferrand;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;511;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;63113;R84;A06;D063;UU63701
2007;2007-08;Unité urbaine;Arras;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;74;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62502;R32;;;UU62502
2007;2007-08;Unité urbaine;Saint-Joseph;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;58;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D405;R04;;;UU9D405
2001;2001-02;Commune;Argentan;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;61006;R28;A05;D061;UU61302
2007;2007-08;Unité urbaine;Calais;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1746;oui;230;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62504;R32;;;UU62504
2007;2007-08;Unité urbaine;Issoire;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU63304;R84;;;UU63304
2001;2001-02;Commune;Berck;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;168;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62108;R32;A09;D062;UU62401
2001;2001-02;Commune;Berck;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;253;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62108;R32;A09;D062;UU62401
2007;2007-08;Unité urbaine;Pau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;4284;oui;155;oui;83;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU64601;R75;;;UU64601
2001;2001-02;Commune;Chalon-sur-Saône;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71076;R27;A07;D071;UU71501
2007;2007-08;Commune;Annemasse;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;267;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74012;R84;A08;D074;UU00652
2008;2008-09;Commune;Digne-les-Bains;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;4070;R93;A02;D004;UU04301
2001;2001-02;Commune;Rouillon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;31;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;72257;R52;A17;D072;CR72257
2004;2004-05;Unité urbaine;Le Mans;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;439;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72701;R52;;;UU72701
2008;2008-09;Commune;Nice;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;148;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6088;R93;A23;D006;UU06701
2008;2008-09;Commune;Valbonne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;208;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6152;R93;A23;D006;UU06701
2007;2007-08;Commune;Paris  7e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;115;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851
2008;2008-09;Commune;Aubenas;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;157;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;7019;R84;A08;D007;UU07402
2007;2007-08;Commune;Paris  7e;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;4094;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851
2007;2007-08;Commune;Paris  7e;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;108;non;;oui;108;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851
2008;2008-09;Commune;Romilly-sur-Seine;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;10323;R44;A19;D010;UU10301
2008;2008-09;Commune;Troyes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;65;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;10387;R44;A19;D010;UU10601
2004;2004-05;Unité urbaine;Fontainebleau;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;330;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77406;R11;;;UU77406
2001;2001-02;Commune;Paris  5e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75105;R11;A01;D075;UU00851
2004;2004-05;Département;Étranger;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;46;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D999;R99;A99;D999;
2007;2007-08;Commune;Jouy-en-Josas;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;2053;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78322;R11;A25;D078;UU00851
2007;2007-08;Commune;Mantes-la-Jolie;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;74;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78361;R11;A25;D078;UU00851
2001;2001-02;Commune;Toulon;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;645;non;;oui;214;oui;Données diffusables;non;Autres données;COMMUNE;83137;R93;A23;D083;UU00757
2004;2004-05;Région;Guyane;UNIV;Universités;PU;Établissements publics;1;Masculin;532;oui;59;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2008;2008-09;Commune;Marseille  6e;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;427;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13206;R93;A02;D013;UU00759
2008;2008-09;Commune;Marseille  7e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;37;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13207;R93;A02;D013;UU00759
2001;2001-02;Commune;La Roche-sur-Yon;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;551;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85191;R52;A17;D085;UU85501
2008;2008-09;Commune;Marseille 10e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;70;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13210;R93;A02;D013;UU00759
2001;2001-02;Commune;Sainte-Gemme-la-Plaine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;51;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85216;R52;A17;D085;CR85216
2004;2004-05;Région;Centre-Val de Loire;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;27747;oui;1818;oui;428;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2001;2001-02;Commune;Poitiers;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;116;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;86194;R75;A13;D086;UU86601
2007;2007-08;Commune;Niort;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;64;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79191;R75;A13;D079;UU79501
2008;2008-09;Commune;Angoulême;UNIV;Universités;PU;Établissements publics;2;Feminin;426;oui;175;non;;oui;Données diffusables;non;Autres données;COMMUNE;16015;R75;A13;D016;UU16601
2004;2004-05;Région;Bretagne;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;1217;non;;oui;1217;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2008;2008-09;Commune;Bourcefranc-le-Chapus;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;17058;R75;A13;D017;UU17206
2001;2001-02;Commune;Belfort;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;90010;R27;A03;D090;UU00555
2008;2008-09;Commune;Pons;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;20;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;17283;R75;A13;D017;UU17116
2001;2001-02;Département;Calvados;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;283;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D014;R28;A05;D014;
2008;2008-09;Commune;Surgères;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;33;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;17434;R75;A13;D017;UU17203
2008;2008-09;Commune;Bourges;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;121;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;18033;R24;A18;D018;UU18501
2008;2008-09;Commune;Brive-la-Gaillarde;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;3;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;19031;R75;A22;D019;UU00554
2004;2004-05;Région;Provence-Alpes-Côte d'Azur;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;2124;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2008;2008-09;Commune;Neuvic;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;100;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;19148;R75;A22;D019;CR19148
2001;2001-02;Département;Côtes-d'Armor;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1162;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D022;R53;A14;D022;
2007;2007-08;Commune;Gaillac;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;29;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;81099;R76;A16;D081;UU81303
2009;2009-10;Commune;Reims;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;137;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51454;R44;A19;D051;UU51701
2012;2012-13;Commune;Wasquehal;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59646;R32;A09;D059;UU59702
2008;2008-09;Commune;Lens;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;377;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62498;R32;A09;D062;UU00756
2001;2001-02;Département;Corse-du-Sud;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;13;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D02A;R94;A27;D02A;
2007;2007-08;Commune;Avignon;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;56;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;84007;R93;A02;D084;UU00754
2004;2004-05;Unité urbaine;Béthune;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;784;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00752;R32;;;UU00752
2008;2008-09;Commune;Saint-Chamond;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42207;R84;A10;D042;UU00753
2004;2004-05;Unité urbaine;Nantes;UNIV;Universités;PU;Établissements publics;1;Masculin;12394;oui;1154;oui;637;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44701;R52;;;UU44701
2004;2004-05;Unité urbaine;Orléans;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;324;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU45701;R24;;;UU45701
2012;2012-13;Commune;Bapaume;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;107;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62080;R32;A09;D062;UU62116
2008;2008-09;Commune;Clermont-Ferrand;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;205;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;63113;R84;A06;D063;UU63701
2004;2004-05;Unité urbaine;Sarlat-la-Canéda;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU24205;R75;;;UU24205
2004;2004-05;Unité urbaine;Pontarlier;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;58;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU25401;R27;;;UU25401
2007;2007-08;Département;Ain;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;71;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D001;R84;A10;D001;
2004;2004-05;Unité urbaine;Château-Gontier;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;31;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU53302;R52;;;UU53302
2004;2004-05;Unité urbaine;Château-Gontier;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU53302;R52;;;UU53302
2004;2004-05;Unité urbaine;Pont-à-Mousson;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;54;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54404;R44;;;UU54404
2008;2008-09;Commune;Montargis;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45208;R24;A18;D045;UU45501
2004;2004-05;Unité urbaine;Brest;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;425;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29701;R53;;;UU29701
2004;2004-05;Unité urbaine;Bastia;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;50;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU2B501;R94;;;UU2B501
2012;2012-13;Commune;Aubière;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;240;non;;oui;240;oui;Données diffusables;non;Autres données;COMMUNE;63014;R84;A06;D063;UU63701
2008;2008-09;Commune;Tarbes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;60;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;65440;R76;A16;D065;UU65501
2004;2004-05;Unité urbaine;Verdun;UNIV;Universités;PU;Établissements publics;2;Feminin;28;oui;11;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU55401;R44;;;UU55401
2008;2008-09;Commune;Montpellier;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;148;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;34172;R76;A11;D034;UU34701
2008;2008-09;Commune;Prades;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;4;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;66149;R76;A11;D066;UU66205
2008;2008-09;Commune;Bruz;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;70;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35047;R53;A14;D035;UU35701
2012;2012-13;Commune;Chéraute;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;38;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;64188;R75;A04;D064;UU64204
2007;2007-08;Département;Aude;UNIV;Universités;PU;Établissements publics;2;Feminin;628;oui;233;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D011;R76;A11;D011;
2004;2004-05;Unité urbaine;Le Blanc;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;81;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU36201;R24;;;UU36201
2012;2012-13;Commune;Perpignan;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;246;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;66136;R76;A11;D066;UU66601
2012;2012-13;Commune;Perpignan;UNIV;Universités;PU;Établissements publics;1;Masculin;3041;oui;322;non;;oui;Données diffusables;non;Autres données;COMMUNE;66136;R76;A11;D066;UU66601
2007;2007-08;Département;Calvados;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;930;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D014;R28;A05;D014;
2004;2004-05;Unité urbaine;Saint-Amand-les-Eaux;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;88;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59402;R32;;;UU59402
2012;2012-13;Commune;Sélestat;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;142;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;67462;R44;A15;D067;UU67306
