rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2001;2001-02;Commune;Brie-Comte-Robert;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;59;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77053;R11;A24;D077;UU77306
2006;2006-07;Unité urbaine;Troyes;UT;Universités de technologie (UT);PU;Établissements publics;2;Feminin;489;non;;oui;303;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU10601;R44;;;UU10601
2010;2010-11;Unité urbaine;Chalon-sur-Saône;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;37;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU71501;R27;;;UU71501
2006;2006-07;Unité urbaine;Limoux;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;6;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU11301;R76;;;UU11301
2009;2009-10;Commune;Fresnes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94034;R11;A24;D094;UU00851
2006;2006-07;Unité urbaine;Narbonne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;129;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU11502;R76;;;UU11502
2001;2001-02;Commune;Lagny-sur-Marne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;103;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77243;R11;A24;D077;UU00851
2006;2006-07;Unité urbaine;Narbonne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;14;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU11502;R76;;;UU11502
2001;2001-02;Commune;Le Mée-sur-Seine;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;53;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77285;R11;A24;D077;UU00851
2006;2006-07;Unité urbaine;Narbonne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;86;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU11502;R76;;;UU11502
2001;2001-02;Commune;Noisiel;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;5;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77337;R11;A24;D077;UU00851
2006;2006-07;Unité urbaine;Falaise;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;27;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU14205;R28;;;UU14205
2009;2009-10;Commune;Corbeil-Essonnes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;53;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851
2006;2006-07;Unité urbaine;Vire;UNIV;Universités;PU;Établissements publics;1;Masculin;74;oui;74;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU14301;R28;;;UU14301
2001;2001-02;Commune;Roissy-en-Brie;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;67;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77390;R11;A24;D077;UU00851
2006;2006-07;Unité urbaine;Bayeux;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;41;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU14303;R28;;;UU14303
2010;2010-11;Unité urbaine;Le Havre;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;310;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU76701;R28;;;UU76701
2006;2006-07;Unité urbaine;Dives-sur-Mer;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;10;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU14402;R28;;;UU14402
2001;2001-02;Commune;Magnanville;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;23;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78354;R11;A25;D078;UU00851
2010;2010-11;Unité urbaine;Provins;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;32;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77303;R11;;;UU77303
2006;2006-07;Unité urbaine;Caen;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;387;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU14601;R28;;;UU14601
2001;2001-02;Commune;Rambouillet;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;257;oui;140;non;;oui;Données diffusables;non;Autres données;COMMUNE;78517;R11;A25;D078;UU78401
2006;2006-07;Unité urbaine;Confolens;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;24;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU16102;R75;;;UU16102
2001;2001-02;Commune;Rambouillet;UNIV;Universités;PU;Établissements publics;1;Masculin;141;oui;140;non;;oui;Données diffusables;non;Autres données;COMMUNE;78517;R11;A25;D078;UU78401
2006;2006-07;Unité urbaine;Rochefort;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;16;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU17403;R75;;;UU17403
2001;2001-02;Commune;Melle;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;144;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79174;R75;A13;D079;UU79203
2006;2006-07;Unité urbaine;Vierzon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;190;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU18401;R24;;;UU18401
2009;2009-10;Commune;Bobigny;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;34;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93008;R11;A24;D093;UU00851
2006;2006-07;Unité urbaine;Bourges;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;156;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU18501;R24;;;UU18501
2001;2001-02;Commune;Amiens;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;186;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;80021;R32;A20;D080;UU80601
2006;2006-07;Unité urbaine;Saint-Étienne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;297;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00753;R84;;;UU00753
2009;2009-10;Commune;Noisy-le-Grand;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;182;non;;oui;83;oui;Données diffusables;non;Autres données;COMMUNE;93051;R11;A24;D093;UU00851
2006;2006-07;Unité urbaine;Avignon;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;430;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00754;R93;;;UU00754
2014;2014-15;Académie;Toulouse;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;3;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A16;R76;A16;;
2014;2014-15;Académie;Toulouse;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;550;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A16;R76;A16;;
2006;2006-07;Unité urbaine;Rouen;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;501;non;;oui;501;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00755;R28;;;UU00755
2001;2001-02;Commune;Salouël;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;432;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;80725;R32;A20;D080;UU80601
2006;2006-07;Unité urbaine;Douai - Lens;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;738;non;;oui;738;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00756;R32;;;UU00756
2014;2014-15;Académie;Nantes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;877;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A17;R52;A17;;
2006;2006-07;Unité urbaine;Douai - Lens;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;4423;oui;402;oui;182;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00756;R32;;;UU00756
2001;2001-02;Département;Cantal;UNIV;Universités;PU;Établissements publics;2;Feminin;249;oui;172;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D015;R84;A06;D015;
2006;2006-07;Unité urbaine;Toulon;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;50;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00757;R93;;;UU00757
2006;2006-07;Unité urbaine;Lyon;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;586;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00758;R84;;;UU00758
2004;2004-05;Commune;Cergy;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;204;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;95127;R11;A25;D095;UU00851
2006;2006-07;Unité urbaine;Lyon;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;1269;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00758;R84;;;UU00758
2004;2004-05;Commune;Cergy;UNIV;Universités;PU;Établissements publics;2;Feminin;4804;oui;217;non;;oui;Données diffusables;non;Autres données;COMMUNE;95127;R11;A25;D095;UU00851
2006;2006-07;Unité urbaine;Lyon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;58279;oui;1692;oui;1785;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00758;R84;;;UU00758
2014;2014-15;Académie;Amiens;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;3200;non;;oui;1277;oui;Données diffusables;non;Autres données;ACADEMIE;A20;R32;A20;;
2006;2006-07;Unité urbaine;Marseille - Aix-en-Provence;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;107;non;;oui;107;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00759;R93;;;UU00759
2004;2004-05;Commune;Margency;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;95369;R11;A25;D095;UU00851
2006;2006-07;Unité urbaine;Marseille - Aix-en-Provence;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;4509;non;;oui;107;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00759;R93;;;UU00759
2014;2014-15;Académie;Nice;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;4;non;;oui;4;oui;Données diffusables;non;Autres données;ACADEMIE;A23;R93;A23;;
2006;2006-07;Unité urbaine;Paris;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;1290;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00851;R11;;;UU00851
2009;2009-10;Commune;Issoudun;UNIV;Universités;PU;Établissements publics;2;Feminin;116;oui;99;non;;oui;Données diffusables;non;Autres données;COMMUNE;36088;R24;A18;D036;UU36301
2006;2006-07;Unité urbaine;Paris;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;53782;non;;oui;9340;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00851;R11;;;UU00851
2001;2001-02;Département;Haute-Corse;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;172;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D02B;R94;A27;D02B;
2006;2006-07;Unité urbaine;Belley;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;24;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU01205;R84;;;UU01205
2014;2014-15;Académie;Créteil;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;537;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A24;R11;A24;;
2006;2006-07;Unité urbaine;Oyonnax;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;103;non;;oui;25;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU01401;R84;;;UU01401
2001;2001-02;Département;Gard;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;62;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D030;R76;A11;D030;
2006;2006-07;Unité urbaine;Chauny;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;18;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU02303;R32;;;UU02303
2014;2014-15;Académie;Créteil;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;392;non;;oui;392;oui;Données diffusables;non;Autres données;ACADEMIE;A24;R11;A24;;
2006;2006-07;Département;Oise;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;186;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D060;R32;A20;D060;
2009;2009-10;Unité urbaine;Thionville;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;38;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57601;R44;;;UU57601
2001;2001-02;Département;Haute-Garonne;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;78;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D031;R76;A16;D031;
2009;2009-10;Unité urbaine;Metz;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;40;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57701;R44;;;UU57701
2004;2004-05;Commune;Petit-Bourg;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;106;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97118;R01;A32;D971;UU9A701
2009;2009-10;Unité urbaine;Le Quesnoy;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;17;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59302;R32;;;UU59302
2014;2014-15;Académie;La Réunion;ESPE;ESPE;PU;Établissements publics;1;Masculin;252;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A28;R04;A28;;
2009;2009-10;Unité urbaine;Cambrai;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;731;oui;127;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59403;R32;;;UU59403
