rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2013;2013-14;Commune;Albi;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;497;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;81004;R76;A16;D081;UU81502
2009;2009-10;Unité urbaine;Le Mans;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;6008;oui;304;oui;79;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72701;R52;;;UU72701
2013;2013-14;Commune;Brens;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;24;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;81038;R76;A16;D081;UU81303
2009;2009-10;Unité urbaine;Albertville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;38;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU73401;R84;;;UU73401
2009;2009-10;Unité urbaine;Chambéry;UNIV;Universités;PU;Établissements publics;2;Feminin;4323;oui;257;oui;87;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU73601;R84;;;UU73601
2009;2009-10;Unité urbaine;Thonon-les-Bains;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;380;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU74501;R84;;;UU74501
2009;2009-10;Unité urbaine;Cluses;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;14;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU74502;R84;;;UU74502
2009;2009-10;Unité urbaine;Cluses;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;41;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU74502;R84;;;UU74502
2010;2010-11;Commune;Montluçon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;557;oui;129;non;;oui;Données diffusables;non;Autres données;COMMUNE;3185;R84;A06;D003;UU03501
2013;2013-14;Commune;Carpentras;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;98;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;84031;R93;A02;D084;UU00754
2010;2010-11;Commune;Le Chaffaut-Saint-Jurson;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;4046;R93;A02;D004;CR04046
2010;2010-11;Commune;Embrun;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;45;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;5046;R93;A02;D005;UU05201
2010;2010-11;Commune;Gap;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;70;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;5061;R93;A02;D005;UU05401
2010;2010-11;Commune;Antibes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;8;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6004;R93;A23;D006;UU06701
2010;2010-11;Commune;Cannes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;25;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6029;R93;A23;D006;UU06701
2013;2013-14;Commune;Sainte-Gemme-la-Plaine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;23;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85216;R52;A17;D085;CR85216
2010;2010-11;Commune;Rethel;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;8362;R44;A19;D008;UU08301
2013;2013-14;Commune;Limoges;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;8804;oui;388;oui;270;oui;Données diffusables;non;Autres données;COMMUNE;87085;R75;A22;D087;UU87601
2010;2010-11;Commune;Sedan;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;117;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;8409;R44;A19;D008;UU08401
2013;2013-14;Commune;Gérardmer;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;26;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;88196;R44;A12;D088;UU88301
2010;2010-11;Commune;Sainte-Savine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;47;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;10362;R44;A19;D010;UU10601
2010;2010-11;Commune;Troyes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;252;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;10387;R44;A19;D010;UU10601
2013;2013-14;Commune;Auxerre;ESPE;ESPE;PU;Établissements publics;2;Feminin;32;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;89024;R27;A07;D089;UU89402
2010;2010-11;Commune;Rodez;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;12202;R76;A16;D012;UU12402
2013;2013-14;Commune;Sevenans;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;177;non;;oui;46;oui;Données diffusables;non;Autres données;COMMUNE;90094;R27;A03;D090;CR90094
2010;2010-11;Commune;Rodez;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;176;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;12202;R76;A16;D012;UU12402
2010;2010-11;Commune;Villefranche-de-Rouergue;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;29;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;12300;R76;A16;D012;UU12301
2010;2010-11;Commune;Aix-en-Provence;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;136;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13001;R93;A02;D013;UU00759
2010;2010-11;Commune;Aix-en-Provence;UNIV;Universités;PU;Établissements publics;1;Masculin;11505;oui;818;non;;oui;Données diffusables;non;Autres données;COMMUNE;13001;R93;A02;D013;UU00759
2010;2010-11;Commune;Aubagne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;201;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13005;R93;A02;D013;UU00759
2013;2013-14;Académie;Reims;UNIV;Universités;PU;Établissements publics;2;Feminin;11915;oui;1103;oui;119;oui;Données diffusables;non;Autres données;ACADEMIE;A19;R44;A19;;
2010;2010-11;Commune;Port-Saint-Louis-du-Rhône;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;45;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13078;R93;A02;D013;UU13214
2010;2010-11;Commune;Marseille  4e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;211;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13204;R93;A02;D013;UU00759
2010;2010-11;Commune;Marseille  7e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;378;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13207;R93;A02;D013;UU00759
2010;2010-11;Commune;Marseille  7e;UNIV;Universités;PU;Établissements publics;2;Feminin;215;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13207;R93;A02;D013;UU00759
2010;2010-11;Commune;Marseille  8e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;13208;R93;A02;D013;UU00759
2010;2010-11;Commune;Marseille  8e;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;150;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13208;R93;A02;D013;UU00759
2013;2013-14;Académie;Versailles;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;230;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A25;R11;A25;;
2010;2010-11;Commune;Marseille 12e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;35;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13212;R93;A02;D013;UU00759
2013;2013-14;Académie;Versailles;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;1103;non;;oui;1103;oui;Données diffusables;non;Autres données;ACADEMIE;A25;R11;A25;;
