rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2013;2013-14;Unité urbaine;Fort-de-France;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;282;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9B601;R02;;;UU9B601
2013;2013-14;Unité urbaine;Fort-de-France;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;396;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9B601;R02;;;UU9B601
2013;2013-14;Unité urbaine;Le Robert;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;31;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9B602;R02;;;UU9B602
2013;2013-14;Unité urbaine;Macouria;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;13;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9C202;R03;;;UU9C202
2013;2013-14;Unité urbaine;Cayenne;UNIV;Universités;PU;Établissements publics;2;Feminin;1453;oui;100;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9C601;R03;;;UU9C601
2013;2013-14;Unité urbaine;Les Trois-Bassins;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D203;R04;;;UU9D203
2013;2013-14;Unité urbaine;Saint-Benoît;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D404;R04;;;UU9D404
2013;2013-14;Unité urbaine;Saint-Louis;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;36;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D501;R04;;;UU9D501
2013;2013-14;Unité urbaine;Saint-Louis;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;81;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D501;R04;;;UU9D501
2013;2013-14;Unité urbaine;Saint-André;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;25;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D502;R04;;;UU9D502
