rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2001;2001-02;Département;Haute-Savoie;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;525;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D074;R84;A08;D074;
2001;2001-02;Département;Paris;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;857;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;
2004;2004-05;Commune;Condom;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;32107;R76;A16;D032;UU32203
2001;2001-02;Département;Paris;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;2550;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;
2001;2001-02;Département;Paris;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;3851;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;
2001;2001-02;Département;Paris;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;28863;non;;oui;4712;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;
2004;2004-05;Commune;Pauillac;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33314;R75;A04;D033;UU33201
2001;2001-02;Département;Seine-Maritime;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;55;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D076;R28;A21;D076;
2013;2013-14;Unité urbaine;Chalon-sur-Saône;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;111;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU71501;R27;;;UU71501
2004;2004-05;Commune;Pessac;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;16680;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;33318;R75;A04;D033;UU33701
2013;2013-14;Unité urbaine;Le Mans;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;382;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72701;R52;;;UU72701
2013;2013-14;Unité urbaine;Le Mans;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;475;non;;oui;137;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72701;R52;;;UU72701
2013;2013-14;Unité urbaine;Ugine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU73203;R84;;;UU73203
2001;2001-02;Département;Yonne;UNIV;Universités;PU;Établissements publics;1;Masculin;231;oui;142;oui;84;oui;Données diffusables;non;Autres données;DEPARTEMENT;D089;R27;A07;D089;
2006;2006-07;Commune;Angers;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;997;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;49007;R52;A17;D049;UU49701
2006;2006-07;Commune;Angers;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;574;non;;oui;574;oui;Données diffusables;non;Autres données;COMMUNE;49007;R52;A17;D049;UU49701
2001;2001-02;Commune;Castres;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;367;oui;124;non;;oui;Données diffusables;non;Autres données;COMMUNE;81065;R76;A16;D081;UU81501
2010;2010-11;Unité urbaine;Saintes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;160;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU17401;R75;;;UU17401
2010;2010-11;Unité urbaine;La Rochelle;UNIV;Universités;PU;Établissements publics;2;Feminin;3595;oui;339;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU17601;R75;;;UU17601
2001;2001-02;Commune;Toulon;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;3;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;83137;R93;A23;D083;UU00757
2010;2010-11;Unité urbaine;Meymac;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;21;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU19101;R75;;;UU19101
2006;2006-07;Commune;Épernay;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51230;R44;A19;D051;UU51401
2001;2001-02;Commune;Châtellerault;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;85;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;86066;R75;A13;D086;UU86401
2001;2001-02;Commune;Orléans;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;315;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45234;R24;A18;D045;UU45701
2006;2006-07;Commune;Somme-Vesle;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;45;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51548;R44;A19;D051;CR51548
2001;2001-02;Commune;Sainte-Gemmes-sur-Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;82;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;49278;R52;A17;D049;UU49701
2001;2001-02;Commune;Cherbourg-Octeville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;849;oui;265;oui;16;oui;Données diffusables;non;Autres données;COMMUNE;50129;R28;A05;D050;UU50501
2001;2001-02;Commune;Isle;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;87;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;87075;R75;A22;D087;UU87601
2001;2001-02;Commune;Limoges;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;161;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;87085;R75;A22;D087;UU87601
2001;2001-02;Commune;Coutances;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;76;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;50147;R28;A05;D050;UU50206
2001;2001-02;Commune;Mende;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;87;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;48095;R76;A11;D048;UU48301
2001;2001-02;Commune;Saint-Dié-des-Vosges;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;7;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;88413;R44;A12;D088;UU88403
2006;2006-07;Commune;Verdun;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;45;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;55545;R44;A12;D055;UU55401
2010;2010-11;Unité urbaine;Besançon;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;47;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU25602;R27;;;UU25602
2001;2001-02;Commune;Saumur;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;24;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;49328;R52;A17;D049;UU49401
2001;2001-02;Commune;Longjumeau;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91345;R11;A25;D091;UU00851
2010;2010-11;Unité urbaine;Quimperlé;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;33;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29304;R53;;;UU29304
2001;2001-02;Commune;Tourlaville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;38;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;50602;R28;A05;D050;UU50501
2010;2010-11;Unité urbaine;Bastia;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;285;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU2B501;R94;;;UU2B501
2001;2001-02;Commune;Levallois-Perret;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;54;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92044;R11;A25;D092;UU00851
2010;2010-11;Unité urbaine;Alès;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;146;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU30501;R76;;;UU30501
2006;2006-07;Commune;Sarrebourg;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;29;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57630;R44;A12;D057;UU57302
2006;2006-07;Commune;Sarreguemines;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;84;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57631;R44;A12;D057;UU57401
2010;2010-11;Unité urbaine;Toulouse;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;1257;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU31701;R76;;;UU31701
2001;2001-02;Commune;Clichy-sous-Bois;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;17;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93014;R11;A24;D093;UU00851
2001;2001-02;Commune;Drancy;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;61;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93029;R11;A24;D093;UU00851
2003;2003-04;Académie;Reims;UNIV;Universités;PU;Établissements publics;1;Masculin;9569;oui;1933;oui;151;oui;Données diffusables;non;Autres données;ACADEMIE;A19;R44;A19;;
2001;2001-02;Commune;Noisy-le-Grand;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;46;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93051;R11;A24;D093;UU00851
