rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2008;2008-09;Commune;Château-Thierry;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;2168;R32;A20;D002;UU02401
2008;2008-09;Commune;Marseille  1er;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2478;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13201;R93;A02;D013;UU00759
2001;2001-02;Région;Bretagne;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;560;non;;oui;560;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2008;2008-09;Commune;Cusset;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;267;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;3095;R84;A06;D003;UU03502
2008;2008-09;Commune;Marseille  9e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1932;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;13209;R93;A02;D013;UU00759
2008;2008-09;Commune;Moulins;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;3190;R84;A06;D003;UU03401
2001;2001-02;Région;Occitanie;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;179;non;;non;;oui;Données diffusables;non;Autres données;REGION;R76;R76;;;
2008;2008-09;Commune;Gap;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;400;oui;73;non;;oui;Données diffusables;non;Autres données;COMMUNE;5061;R93;A02;D005;UU05401
2008;2008-09;Commune;Caen;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;474;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;14118;R28;A05;D014;UU14601
2001;2001-02;Région;Provence-Alpes-Côte d'Azur;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;659;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2008;2008-09;Commune;Mons-en-Baroeul;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;191;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59410;R32;A09;D059;UU59702
2001;2001-02;Unité urbaine;Aire-sur-l'Adour;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;14;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00263;R75;;;UU00263
2008;2008-09;Commune;Saint-Pierre-sur-Dives;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;72;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;14654;R28;A05;D014;UU14119
2008;2008-09;Commune;Vire;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;264;oui;40;non;;oui;Données diffusables;non;Autres données;COMMUNE;14762;R28;A05;D014;UU14301
2008;2008-09;Commune;Tourcoing;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1250;oui;479;non;;oui;Données diffusables;non;Autres données;COMMUNE;59599;R32;A09;D059;UU59702
2008;2008-09;Commune;Valenciennes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;36;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59606;R32;A09;D059;UU59701
2008;2008-09;Commune;Beauvais;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1178;oui;211;non;;oui;Données diffusables;non;Autres données;COMMUNE;60057;R32;A20;D060;UU60501
2008;2008-09;Commune;La Couronne;UNIV;Universités;PU;Établissements publics;1;Masculin;253;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;16113;R75;A13;D016;UU16601
2001;2001-02;Unité urbaine;Brie-Comte-Robert;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;103;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77306;R11;;;UU77306
2008;2008-09;Commune;Crépy-en-Valois;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;29;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;60176;R32;A20;D060;UU60303
2001;2001-02;Unité urbaine;Fontainebleau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;692;oui;167;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77406;R11;;;UU77406
2008;2008-09;Commune;Nogent-sur-Oise;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;90;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;60463;R32;A20;D060;UU60601
2008;2008-09;Commune;Arras;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;361;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62041;R32;A09;D062;UU62502
2008;2008-09;Commune;Saintes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;160;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;17415;R75;A13;D017;UU17401
2001;2001-02;Unité urbaine;Brignoles;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;9;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU83401;R93;;;UU83401
2008;2008-09;Commune;Égletons;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;19073;R75;A22;D019;UU19106
2008;2008-09;Commune;Dijon;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;21231;R27;A07;D021;UU21701
2008;2008-09;Commune;Boulogne-sur-Mer;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1477;oui;47;non;;oui;Données diffusables;non;Autres données;COMMUNE;62160;R32;A09;D062;UU62503
2008;2008-09;Commune;Boulogne-sur-Mer;UNIV;Universités;PU;Établissements publics;1;Masculin;1116;oui;47;non;;oui;Données diffusables;non;Autres données;COMMUNE;62160;R32;A09;D062;UU62503
2008;2008-09;Commune;Carvin;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62215;R32;A09;D062;UU00756
2008;2008-09;Commune;Longuenesse;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;132;non;;oui;22;oui;Données diffusables;non;Autres données;COMMUNE;62525;R32;A09;D062;UU62501
2008;2008-09;Commune;Bruz;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;299;non;;oui;299;oui;Données diffusables;non;Autres données;COMMUNE;35047;R53;A14;D035;UU35701
2001;2001-02;Unité urbaine;Mirecourt;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;87;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU88205;R44;;;UU88205
2001;2001-02;Unité urbaine;Épinal;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;115;non;;oui;32;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU88501;R44;;;UU88501
2001;2001-02;Unité urbaine;Basse-Terre;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;110;oui;22;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9A501;R01;;;UU9A501
2008;2008-09;Commune;Bagnères-de-Bigorre;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;65059;R76;A16;D065;UU65301
2008;2008-09;Commune;Le Blanc;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;36018;R24;A18;D036;UU36201
2001;2001-02;Unité urbaine;Fort-de-France;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;291;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9B601;R02;;;UU9B601
2008;2008-09;Commune;Fondettes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;596;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;37109;R24;A18;D037;UU37701
2001;2001-02;Unité urbaine;Saint-Paul;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;116;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D602;R04;;;UU9D602
2008;2008-09;Commune;Illkirch-Graffenstaden;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;16;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;67218;R44;A15;D067;UU67701
2002;2002-03;Commune;Bellegarde-sur-Valserine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;1033;R84;A10;D001;UU00357
2008;2008-09;Commune;Sélestat;UNIV;Universités;PU;Établissements publics;2;Feminin;176;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;67462;R44;A15;D067;UU67306
2002;2002-03;Commune;Bourg-en-Bresse;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;36;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;1053;R84;A10;D001;UU01501
2008;2008-09;Commune;Mulhouse;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;59;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;68224;R44;A15;D068;UU68701
2002;2002-03;Commune;Ferney-Voltaire;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;1;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;1160;R84;A10;D001;UU00652
2008;2008-09;Commune;Wintzenheim;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;68374;R44;A15;D068;UU68501
2002;2002-03;Commune;Oyonnax;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;46;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;1283;R84;A10;D001;UU01401
2008;2008-09;Commune;Écully;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1124;non;;oui;961;oui;Données diffusables;non;Autres données;COMMUNE;69081;R84;A10;D069;UU00758
2008;2008-09;Commune;Saint-Cyr-au-Mont-d'Or;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69191;R84;A10;D069;UU00758
2002;2002-03;Commune;Fontaine-lès-Vervins;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;2321;R32;A20;D002;UU02120
2008;2008-09;Commune;Villeurbanne;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;72;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69266;R84;A10;D069;UU00758
2002;2002-03;Commune;Soissons;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;23;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;2722;R32;A20;D002;UU02404
2002;2002-03;Commune;Soissons;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;334;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;2722;R32;A20;D002;UU02404
2008;2008-09;Commune;Lyon 4e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;45;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69384;R84;A10;D069;UU00758
2008;2008-09;Commune;Lyon 7e;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;180;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69387;R84;A10;D069;UU00758
2008;2008-09;Commune;Lyon 8e;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;702;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69388;R84;A10;D069;UU00758
2008;2008-09;Commune;Lyon 9e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;789;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69389;R84;A10;D069;UU00758
2008;2008-09;Commune;Lyon 9e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1806;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69389;R84;A10;D069;UU00758
2008;2008-09;Commune;Fougerolles;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;70245;R27;A03;D070;UU70104
2002;2002-03;Unité urbaine;Les Herbiers;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;23;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU85303;R52;;;UU85303
2008;2008-09;Commune;Chalon-sur-Saône;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;20;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71076;R27;A07;D071;UU71501
2002;2002-03;Unité urbaine;Fontenay-le-Comte;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;93;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU85304;R52;;;UU85304
2008;2008-09;Commune;Davayé;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71169;R27;A07;D071;CR71169
2002;2002-03;Unité urbaine;Les Sables-d'Olonne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;65;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU85403;R52;;;UU85403
2008;2008-09;Commune;Montceau-les-Mines;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;42;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71306;R27;A07;D071;UU71402
2002;2002-03;Unité urbaine;La Roche-sur-Yon;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;403;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU85501;R52;;;UU85501
2002;2002-03;Unité urbaine;Poitiers;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;22;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU86601;R75;;;UU86601
2002;2002-03;Unité urbaine;Poitiers;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;308;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU86601;R75;;;UU86601
2008;2008-09;Commune;Le Bourget-du-Lac;UNIV;Universités;PU;Établissements publics;1;Masculin;1810;oui;310;oui;252;oui;Données diffusables;non;Autres données;COMMUNE;73051;R84;A08;D073;UU73601
2002;2002-03;Unité urbaine;Limoges;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;304;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU87601;R75;;;UU87601
2008;2008-09;Commune;Annecy;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;89;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74010;R84;A08;D074;UU74601
2002;2002-03;Unité urbaine;Neufchâteau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;128;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU88204;R44;;;UU88204
2008;2008-09;Commune;Bonneville;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74042;R84;A08;D074;UU74502
2008;2008-09;Commune;Ville-la-Grand;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;5;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74305;R84;A08;D074;UU00652
2002;2002-03;Unité urbaine;Auxerre;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;143;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU89402;R27;;;UU89402
2008;2008-09;Commune;Paris  2e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;187;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75102;R11;A01;D075;UU00851
2002;2002-03;Unité urbaine;Pointe-à-Pitre - Les Abymes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;183;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9A701;R01;;;UU9A701
2008;2008-09;Commune;Paris  3e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;638;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75103;R11;A01;D075;UU00851
2002;2002-03;Unité urbaine;Pointe-à-Pitre - Les Abymes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2755;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9A701;R01;;;UU9A701
2008;2008-09;Commune;Paris  4e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;233;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75104;R11;A01;D075;UU00851
2008;2008-09;Commune;Paris  5e;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;88;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75105;R11;A01;D075;UU00851
2008;2008-09;Commune;Paris  6e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;409;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75106;R11;A01;D075;UU00851
2008;2008-09;Commune;Paris  6e;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;109;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75106;R11;A01;D075;UU00851
2008;2008-09;Commune;Paris  6e;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;1414;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75106;R11;A01;D075;UU00851
2008;2008-09;Commune;Paris  6e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;6547;non;;oui;82;oui;Données diffusables;non;Autres données;COMMUNE;75106;R11;A01;D075;UU00851
2008;2008-09;Commune;Paris  6e;UNIV;Universités;PU;Établissements publics;1;Masculin;17824;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75106;R11;A01;D075;UU00851
2008;2008-09;Commune;Paris  9e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;633;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75109;R11;A01;D075;UU00851
2003;2003-04;Commune;Cusset;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;163;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;3095;R84;A06;D003;UU03502
2008;2008-09;Commune;Paris 13e;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;144;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75113;R11;A01;D075;UU00851
2003;2003-04;Commune;Montluçon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;870;oui;349;non;;oui;Données diffusables;non;Autres données;COMMUNE;3185;R84;A06;D003;UU03501
2008;2008-09;Commune;Auray;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;20;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56007;R53;A14;D056;UU56401
2003;2003-04;Commune;Yzeure;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;97;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;3321;R84;A06;D003;UU03401
2003;2003-04;Commune;Digne-les-Bains;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;5;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;4070;R93;A02;D004;UU04301
2008;2008-09;Commune;Pontivy;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;190;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;56178;R53;A14;D056;UU56303
2008;2008-09;Commune;Bitche;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;50;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57089;R44;A12;D057;UU57202
2008;2008-09;Commune;Forbach;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;430;oui;5;non;;oui;Données diffusables;non;Autres données;COMMUNE;57227;R44;A12;D057;UU57501
2003;2003-04;Commune;Quetigny;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;21515;R27;A07;D021;UU21701
2008;2008-09;Commune;Metz;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;128;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57463;R44;A12;D057;UU57701
2003;2003-04;Commune;Rostrenen;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;22266;R53;A14;D022;UU22110
2008;2008-09;Commune;Thionville;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;17;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57672;R44;A12;D057;UU57601
2003;2003-04;Commune;Saint-Brieuc;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;320;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;22278;R53;A14;D022;UU22501
2008;2008-09;Commune;Yutz;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;1;non;;oui;1;oui;Données diffusables;non;Autres données;COMMUNE;57757;R44;A12;D057;UU57601
2003;2003-04;Commune;Bergerac;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;129;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;24037;R75;A04;D024;UU00553
2003;2003-04;Commune;Périgueux;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;6;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;24322;R75;A04;D024;UU24501
2003;2003-04;Commune;Crest;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;46;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;26108;R84;A08;D026;UU26302
2003;2003-04;Commune;Montélimar;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;60;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;26198;R84;A08;D026;UU00551
2003;2003-04;Commune;Les Andelys;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;27016;R28;A21;D027;UU27207
2003;2003-04;Commune;Évreux;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;25;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;27229;R28;A21;D027;UU27501
2003;2003-04;Commune;Louviers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;93;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;27375;R28;A21;D027;UU27402
2003;2003-04;Commune;Saint-Marcel;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;8;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;27562;R28;A21;D027;UU27401
2003;2003-04;Commune;Carhaix-Plouguer;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;8;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29024;R53;A14;D029;UU00271
2003;2003-04;Commune;Morlaix;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29151;R53;A14;D029;UU29403
2003;2003-04;Commune;Morlaix;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;160;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;29151;R53;A14;D029;UU29403
