rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2008;2008-09;Commune;Villefontaine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;113;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38553;R84;A08;D038;UU38403
2008;2008-09;Commune;Montmorot;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;73;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39362;R27;A03;D039;UU39401
2008;2008-09;Commune;Dax;UNIV;Universités;PU;Établissements publics;2;Feminin;65;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;40088;R75;A04;D040;UU40402
2008;2008-09;Commune;Blois;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;392;non;;oui;392;oui;Données diffusables;non;Autres données;COMMUNE;41018;R24;A18;D041;UU41501
2008;2008-09;Commune;Blois;UNIV;Universités;PU;Établissements publics;1;Masculin;516;oui;315;non;;oui;Données diffusables;non;Autres données;COMMUNE;41018;R24;A18;D041;UU41501
2008;2008-09;Commune;Saint-Chamond;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;33;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42207;R84;A10;D042;UU00753
2008;2008-09;Commune;Saint-Étienne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1086;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42218;R84;A10;D042;UU00753
2008;2008-09;Commune;Yssingeaux;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;43268;R84;A06;D043;UU43201
2008;2008-09;Commune;Basse-Goulaine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;43;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44009;R52;A17;D044;UU44701
2008;2008-09;Commune;Nantes;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;653;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44109;R52;A17;D044;UU44701
2008;2008-09;Commune;Nantes;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;171;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44109;R52;A17;D044;UU44701
2008;2008-09;Commune;Amilly;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;35;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45004;R24;A18;D045;UU45501
2008;2008-09;Commune;Lens;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;57;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62498;R32;A09;D062;UU00756
2008;2008-09;Commune;Longuenesse;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;197;oui;67;non;;oui;Données diffusables;non;Autres données;COMMUNE;62525;R32;A09;D062;UU62501
2008;2008-09;Commune;Outreau;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;264;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62643;R32;A09;D062;UU62503
2008;2008-09;Commune;Saint-Omer;UNIV;Universités;PU;Établissements publics;2;Feminin;130;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62765;R32;A09;D062;UU62501
2008;2008-09;Commune;Chamalières;UNIV;Universités;PU;Établissements publics;1;Masculin;291;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;63075;R84;A06;D063;UU63701
2008;2008-09;Commune;Cournon-d'Auvergne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;63124;R84;A06;D063;UU63701
2008;2008-09;Commune;Anglet;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;268;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;64024;R75;A04;D064;UU00751
2008;2008-09;Commune;Biarritz;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;19;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;64122;R75;A04;D064;UU00751
2008;2008-09;Commune;Lescar;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;34;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;64335;R75;A04;D064;UU64601
2008;2008-09;Commune;Pau;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;70;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;64445;R75;A04;D064;UU64601
2008;2008-09;Commune;Bagnères-de-Bigorre;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;36;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;65059;R76;A16;D065;UU65301
2008;2008-09;Commune;Tarbes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;65440;R76;A16;D065;UU65501
2008;2008-09;Commune;Tarbes;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;972;non;;oui;972;oui;Données diffusables;non;Autres données;COMMUNE;65440;R76;A16;D065;UU65501
2008;2008-09;Commune;Tarbes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;153;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;65440;R76;A16;D065;UU65501
2008;2008-09;Commune;Prades;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;20;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;66149;R76;A11;D066;UU66205
2008;2008-09;Commune;Bischwiller;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;43;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;67046;R44;A15;D067;UU67501
2008;2008-09;Commune;Illkirch-Graffenstaden;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2112;oui;457;oui;134;oui;Données diffusables;non;Autres données;COMMUNE;67218;R44;A15;D067;UU67701
2008;2008-09;Commune;Strasbourg;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;154;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;67482;R44;A15;D067;UU67701
2008;2008-09;Commune;Strasbourg;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;632;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;67482;R44;A15;D067;UU67701
2008;2008-09;Commune;Maubeuge;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;17;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59392;R32;A09;D059;UU59601
2008;2008-09;Commune;Maubeuge;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;128;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59392;R32;A09;D059;UU59601
2008;2008-09;Commune;Mons-en-Baroeul;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;191;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59410;R32;A09;D059;UU59702
2008;2008-09;Commune;Tourcoing;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;254;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59599;R32;A09;D059;UU59702
2008;2008-09;Commune;Valenciennes;UNIV;Universités;PU;Établissements publics;2;Feminin;1964;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;59606;R32;A09;D059;UU59701
2008;2008-09;Commune;Airion;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;5;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;60008;R32;A20;D060;CR60008
2008;2008-09;Commune;Beauvais;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;322;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;60057;R32;A20;D060;UU60501
2008;2008-09;Commune;Creil;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;343;oui;180;non;;oui;Données diffusables;non;Autres données;COMMUNE;60175;R32;A20;D060;UU60601
