rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2008;2008-09;Commune;Nantes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;1666;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44109;R52;A17;D044;UU44701
2008;2008-09;Commune;Saint-Herblain;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;200;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44162;R52;A17;D044;UU44701
2008;2008-09;Commune;Saint-Nazaire;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;116;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44184;R52;A17;D044;UU44601
2008;2008-09;Commune;Saint-Nazaire;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;269;non;;oui;72;oui;Données diffusables;non;Autres données;COMMUNE;44184;R52;A17;D044;UU44601
2008;2008-09;Commune;Saint-Sébastien-sur-Loire;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;65;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44190;R52;A17;D044;UU44701
2008;2008-09;Commune;Orléans;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;704;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45234;R24;A18;D045;UU45701
2008;2008-09;Commune;Pithiviers;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;25;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45252;R24;A18;D045;UU45301
2008;2008-09;Commune;Souillac;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;97;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;46309;R76;A16;D046;UU46107
2011;2011-12;Unité urbaine;Vernon;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;43;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU27401;R28;;;UU27401
2011;2011-12;Unité urbaine;Quimperlé;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;30;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29304;R53;;;UU29304
2011;2011-12;Unité urbaine;Morlaix;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;45;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29403;R53;;;UU29403
2011;2011-12;Unité urbaine;Brest;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;414;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29701;R53;;;UU29701
2011;2011-12;Unité urbaine;Ajaccio;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;14;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU2A501;R94;;;UU2A501
2011;2011-12;Unité urbaine;Alès;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU30501;R76;;;UU30501
2011;2011-12;Unité urbaine;Toulouse;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;306;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU31701;R76;;;UU31701
2011;2011-12;Unité urbaine;Toulouse;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;2202;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU31701;R76;;;UU31701
2011;2011-12;Unité urbaine;Pauillac;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;17;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU33201;R75;;;UU33201
2011;2011-12;Unité urbaine;La Teste-de-Buch - Arcachon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU33501;R75;;;UU33501
2011;2011-12;Unité urbaine;Aniane;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;22;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU34113;R76;;;UU34113
2011;2011-12;Unité urbaine;Aniane;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;22;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU34113;R76;;;UU34113
2011;2011-12;Unité urbaine;Pézenas;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;58;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU34215;R76;;;UU34215
2011;2011-12;Unité urbaine;Pézenas;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;21;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU34215;R76;;;UU34215
2011;2011-12;Unité urbaine;Béziers;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;34;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU34501;R76;;;UU34501
2011;2011-12;Unité urbaine;Sète;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;20;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU34502;R76;;;UU34502
2011;2011-12;Unité urbaine;Saint-Malo;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;131;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35402;R53;;;UU35402
2011;2011-12;Unité urbaine;Tours;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;115;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU37701;R24;;;UU37701
2011;2011-12;Unité urbaine;Poligny;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;138;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU39107;R27;;;UU39107
2011;2011-12;Unité urbaine;Dole;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;106;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU39402;R27;;;UU39402
2011;2011-12;Unité urbaine;Mont-de-Marsan;UNIV;Universités;PU;Établissements publics;2;Feminin;205;oui;84;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU40401;R75;;;UU40401
2011;2011-12;Unité urbaine;Dax;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;28;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU40402;R75;;;UU40402
2011;2011-12;Unité urbaine;Roanne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;41;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU42502;R84;;;UU42502
2011;2011-12;Unité urbaine;Le Puy-en-Velay;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;4;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU43401;R84;;;UU43401
2011;2011-12;Unité urbaine;Ancenis;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;16;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44301;R52;;;UU44301
2011;2011-12;Unité urbaine;Châteaubriant;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;25;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44302;R52;;;UU44302
2011;2011-12;Unité urbaine;Saint-Nazaire;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;93;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44601;R52;;;UU44601
2011;2011-12;Unité urbaine;Nantes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;421;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44701;R52;;;UU44701
2011;2011-12;Unité urbaine;Nantes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;194;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44701;R52;;;UU44701
2011;2011-12;Unité urbaine;Orléans;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;174;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU45701;R24;;;UU45701
2011;2011-12;Région;Centre-Val de Loire;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;735;non;;oui;735;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2011;2011-12;Région;Bourgogne-Franche-Comté;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;1038;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2011;2011-12;Région;Bourgogne-Franche-Comté;UNIV;Universités;PU;Établissements publics;1;Masculin;20892;oui;2979;oui;798;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2011;2011-12;Région;Bourgogne-Franche-Comté;UT;Universités de technologie (UT);PU;Établissements publics;1;Masculin;2292;non;;oui;1732;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2011;2011-12;Région;Normandie;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;674;non;;oui;674;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2011;2011-12;Région;Hauts-de-France;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;9176;non;;non;;oui;Données diffusables;non;Autres données;REGION;R32;R32;;;
2011;2011-12;Région;Pays de la Loire;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;1199;non;;oui;1199;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2011;2011-12;Région;Pays de la Loire;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;787;non;;oui;787;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2011;2011-12;Région;Pays de la Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;3294;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2011;2011-12;Région;Pays de la Loire;UNIV;Universités;PU;Établissements publics;2;Feminin;35466;oui;1985;oui;279;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2011;2011-12;Région;Bretagne;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;463;non;;non;;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2011;2011-12;Région;Bretagne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;3543;non;;non;;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2011;2011-12;Région;Nouvelle-Aquitaine;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;1096;non;;non;;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2011;2011-12;Région;Nouvelle-Aquitaine;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;765;non;;non;;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2011;2011-12;Région;Occitanie;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;648;non;;non;;oui;Données diffusables;non;Autres données;REGION;R76;R76;;;
2011;2011-12;Région;Provence-Alpes-Côte d'Azur;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;216;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2011;2011-12;Région;Provence-Alpes-Côte d'Azur;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;2463;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2011;2011-12;Unité urbaine;Gisors;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;19;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00359;R28;;;UU00359
2011;2011-12;Unité urbaine;Saint-Dizier;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;24;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00460;R44;;;UU00460
2011;2011-12;Unité urbaine;Mâcon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;209;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00464;R27;;;UU00464
2011;2011-12;Unité urbaine;Belfort;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2566;oui;609;oui;1071;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00555;R27;;;UU00555
2011;2011-12;Unité urbaine;Saint-Étienne;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;259;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00753;R84;;;UU00753
2011;2011-12;Unité urbaine;Rouen;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;537;non;;oui;537;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00755;R28;;;UU00755
2011;2011-12;Unité urbaine;Lyon;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;1537;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00758;R84;;;UU00758
2011;2011-12;Unité urbaine;Lyon;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;1079;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00758;R84;;;UU00758
2011;2011-12;Unité urbaine;Paris;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;10861;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00851;R11;;;UU00851
2011;2011-12;Unité urbaine;Paris;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;12200;non;;oui;12200;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00851;R11;;;UU00851
2011;2011-12;Unité urbaine;Paris;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;15468;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00851;R11;;;UU00851
2011;2011-12;Unité urbaine;Agen;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;23;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU47501;R75;;;UU47501
2011;2011-12;Unité urbaine;La Canourgue;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;15;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU48101;R76;;;UU48101
