rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2015;2015-16;Unité urbaine;La Rochelle;UNIV;Universités;PU;Établissements publics;1;Masculin;3913;oui;601;oui;47;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU17601;R75;;;UU17601
2016;2016-17;Commune;Lyon 4e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2127;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69384;R84;A10;D069;UU00758
2015;2015-16;Unité urbaine;Vierzon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;164;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU18401;R24;;;UU18401
2016;2016-17;Commune;Vaulx-en-Velin;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;407;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69256;R84;A10;D069;UU00758
2015;2015-16;Unité urbaine;Vierzon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;169;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU18401;R24;;;UU18401
2016;2016-17;Commune;Lyon 9e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1029;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69389;R84;A10;D069;UU00758
2015;2015-16;Unité urbaine;Bourges;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;36;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU18501;R24;;;UU18501
2016;2016-17;Commune;Fougerolles;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;70245;R27;A03;D070;UU70104
2015;2015-16;Unité urbaine;Égletons;UNIV;Universités;PU;Établissements publics;2;Feminin;59;oui;24;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU19106;R75;;;UU19106
2016;2016-17;Commune;Lyon 1er;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;36;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69381;R84;A10;D069;UU00758
2015;2015-16;Unité urbaine;Dijon;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;16;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU21701;R27;;;UU21701
2016;2016-17;Commune;Mâcon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;127;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71270;R27;A07;D071;UU00464
2015;2015-16;Unité urbaine;Dijon;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;508;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU21701;R27;;;UU21701
2017;2017-18;Unité urbaine;Montpellier;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;796;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU34701;R76;;;UU34701
2015;2015-16;Unité urbaine;Dijon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;12526;oui;723;oui;378;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU21701;R27;;;UU21701
2016;2016-17;Commune;Lyon 5e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;191;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69385;R84;A10;D069;UU00758
2015;2015-16;Unité urbaine;Merdrignac;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;45;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU22103;R53;;;UU22103
2017;2017-18;Unité urbaine;Le Rheu;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;160;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35303;R53;;;UU35303
2015;2015-16;Unité urbaine;Rostrenen;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;86;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU22110;R53;;;UU22110
2017;2017-18;Unité urbaine;Le Rheu;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;171;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35303;R53;;;UU35303
2015;2015-16;Unité urbaine;Saint-Brieuc;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;218;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU22501;R53;;;UU22501
2016;2016-17;Commune;Le Mans;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;53;non;;oui;53;oui;Données diffusables;non;Autres données;COMMUNE;72181;R52;A17;D072;UU72701
2015;2015-16;Unité urbaine;Saint-Brieuc;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;34;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU22501;R53;;;UU22501
2017;2017-18;Unité urbaine;Rennes;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;574;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU35701;R53;;;UU35701
2015;2015-16;Unité urbaine;La Souterraine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;123;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU23201;R75;;;UU23201
2016;2016-17;Commune;Lyon 9e;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;228;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;69389;R84;A10;D069;UU00758
2015;2015-16;Unité urbaine;Périgueux;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;55;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU24501;R75;;;UU24501
2016;2016-17;Commune;Le Bourget-du-Lac;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73051;R84;A08;D073;UU73601
2015;2015-16;Unité urbaine;Pontarlier;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;47;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU25401;R27;;;UU25401
2016;2016-17;Commune;Metz;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;225;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;57463;R44;A12;D057;UU57701
2015;2015-16;Unité urbaine;Besançon;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;281;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU25602;R27;;;UU25602
2015;2015-16;Unité urbaine;Besançon;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;681;non;;oui;681;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU25602;R27;;;UU25602
2017;2017-18;Unité urbaine;Compiègne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;180;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60502;R32;;;UU60502
2015;2015-16;Unité urbaine;Besançon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;483;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU25602;R27;;;UU25602
2016;2016-17;Unité urbaine;Amiens;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1110;non;;oui;422;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU80601;R32;;;UU80601
2015;2015-16;Unité urbaine;Pierrelatte;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;45;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU26301;R84;;;UU26301
2015;2015-16;Unité urbaine;Romans-sur-Isère;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;178;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU26501;R84;;;UU26501
2016;2016-17;Unité urbaine;Gaillac;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;24;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU81303;R76;;;UU81303
2017;2017-18;Unité urbaine;Creil;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;15;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU60601;R32;;;UU60601
2015;2015-16;Département;Deux-Sèvres;ESPE;ESPE;PU;Établissements publics;2;Feminin;120;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D079;R75;A13;D079;
2016;2016-17;Unité urbaine;Castres;UNIV;Universités;PU;Établissements publics;2;Feminin;299;oui;245;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU81501;R76;;;UU81501
2015;2015-16;Département;Somme;ESPE;ESPE;PU;Établissements publics;1;Masculin;498;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D080;R32;A20;D080;
2016;2016-17;Unité urbaine;Albi;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;70;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU81502;R76;;;UU81502
2015;2015-16;Département;Tarn;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;312;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D081;R76;A16;D081;
2017;2017-18;Unité urbaine;Bapaume;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;89;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62116;R32;;;UU62116
2015;2015-16;Département;Tarn-et-Garonne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;231;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D082;R76;A16;D082;
2017;2017-18;Unité urbaine;Saint-Omer;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62501;R32;;;UU62501
2015;2015-16;Département;Vaucluse;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;424;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D084;R93;A02;D084;
2014;2014-15;Département;Hérault;UNIV;Universités;PU;Établissements publics;1;Masculin;23416;oui;1187;oui;698;oui;Données diffusables;non;Autres données;DEPARTEMENT;D034;R76;A11;D034;
2015;2015-16;Département;Vendée;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;857;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D085;R52;A17;D085;
2016;2016-17;Unité urbaine;Fréjus;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;4;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU83502;R93;;;UU83502
2015;2015-16;Département;Vienne;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;126;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D086;R75;A13;D086;
2016;2016-17;Unité urbaine;Chauvigny;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;5;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU86203;R75;;;UU86203
2015;2015-16;Département;Vienne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;14714;oui;385;oui;243;oui;Données diffusables;non;Autres données;DEPARTEMENT;D086;R75;A13;D086;
2017;2017-18;Unité urbaine;Boulogne-sur-Mer;ESPE;ESPE;PU;Établissements publics;2;Feminin;168;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU62503;R32;;;UU62503
2015;2015-16;Département;Haute-Vienne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;9154;oui;424;oui;260;oui;Données diffusables;non;Autres données;DEPARTEMENT;D087;R75;A22;D087;
2016;2016-17;Unité urbaine;Limoges;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;66;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU87601;R75;;;UU87601
2015;2015-16;Département;Haute-Vienne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1047;non;;oui;48;oui;Données diffusables;non;Autres données;DEPARTEMENT;D087;R75;A22;D087;
2016;2016-17;Unité urbaine;Strasbourg;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;1077;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU67701;R44;;;UU67701
2015;2015-16;Département;Yonne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;48;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D089;R27;A07;D089;
2017;2017-18;Unité urbaine;Lourdes;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;11;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU65302;R76;;;UU65302
2015;2015-16;Département;Territoire de Belfort;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;122;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D090;R27;A03;D090;
2016;2016-17;Unité urbaine;Toucy;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;11;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU89101;R27;;;UU89101
2006;2006-07;Unité urbaine;Bras-Panon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D301;R04;;;UU9D301
2017;2017-18;Unité urbaine;Reims;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;740;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU51701;R44;;;UU51701
2006;2006-07;Unité urbaine;Sainte-Suzanne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;19;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D401;R04;;;UU9D401
2006;2006-07;Unité urbaine;Saint-Benoît;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;50;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9D404;R04;;;UU9D404
2016;2016-17;Unité urbaine;Chalon-sur-Saône;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;91;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU71501;R27;;;UU71501
2007;2007-08;Commune;Bourg-en-Bresse;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;80;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;1053;R84;A10;D001;UU01501
2016;2016-17;Unité urbaine;Évreux;UNIV;Universités;PU;Établissements publics;1;Masculin;466;oui;296;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU27501;R28;;;UU27501
2007;2007-08;Commune;Bourg-en-Bresse;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;55;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;1053;R84;A10;D001;UU01501
2017;2017-18;Unité urbaine;Ludres;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;21;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54206;R44;;;UU54206
2007;2007-08;Commune;Bourg-en-Bresse;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;418;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;1053;R84;A10;D001;UU01501
2017;2017-18;Unité urbaine;Lunéville;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;13;oui;13;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54403;R44;;;UU54403
2007;2007-08;Commune;Château-Thierry;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;19;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;2168;R32;A20;D002;UU02401
2017;2017-18;Unité urbaine;Lunéville;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;114;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54403;R44;;;UU54403
2007;2007-08;Commune;Soissons;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;274;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;2722;R32;A20;D002;UU02404
2017;2017-18;Unité urbaine;Nancy;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;250;non;;oui;250;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54701;R44;;;UU54701
2007;2007-08;Commune;Soissons;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;280;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;2722;R32;A20;D002;UU02404
2017;2017-18;Unité urbaine;Bar-le-Duc;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;107;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU55301;R44;;;UU55301
2007;2007-08;Commune;Moulins;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;376;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;3190;R84;A06;D003;UU03401
2016;2016-17;Unité urbaine;Annecy;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;45;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU74601;R84;;;UU74601
2007;2007-08;Commune;Moulins;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;64;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;3190;R84;A06;D003;UU03401
2016;2016-17;Unité urbaine;Dieppe;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;238;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU76404;R28;;;UU76404
2007;2007-08;Commune;Neuvy;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;16;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;3200;R84;A06;D003;UU03401
2015;2015-16;Commune;Châlons-en-Champagne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;51108;R44;A19;D051;UU51501
2007;2007-08;Commune;Gap;UNIV;Universités;PU;Établissements publics;1;Masculin;201;oui;48;non;;oui;Données diffusables;non;Autres données;COMMUNE;5061;R93;A02;D005;UU05401
2015;2015-16;Commune;Chamarandes-Choignes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;43;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;52125;R44;A19;D052;UU52401
2007;2007-08;Commune;Biot;UNIV;Universités;PU;Établissements publics;2;Feminin;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6018;R93;A23;D006;UU06701
2015;2015-16;Commune;Saint-Dizier;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;41;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;52448;R44;A19;D052;UU00460
2007;2007-08;Commune;Cannes;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;20;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6029;R93;A23;D006;UU06701
2017;2017-18;Unité urbaine;Schoeneck;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;54;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57119;R44;;;UU57119
2007;2007-08;Commune;Grasse;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;59;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6069;R93;A23;D006;UU06701
2016;2016-17;Unité urbaine;Champagne-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;13;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77404;R11;;;UU77404
2007;2007-08;Commune;Grasse;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;78;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6069;R93;A23;D006;UU06701
2017;2017-18;Unité urbaine;Forbach;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;29;oui;13;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57501;R44;;;UU57501
2007;2007-08;Commune;Grasse;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;39;non;;oui;30;oui;Données diffusables;non;Autres données;COMMUNE;6069;R93;A23;D006;UU06701
2016;2016-17;Unité urbaine;Meaux;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;448;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77501;R11;;;UU77501
2007;2007-08;Commune;Menton;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6083;R93;A23;D006;UU06501
2015;2015-16;Commune;Saint-Berthevin;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;54;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;53201;R52;A17;D053;UU53501
2007;2007-08;Commune;Nice;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;394;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6088;R93;A23;D006;UU06701
2016;2016-17;Unité urbaine;Thouars;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;13;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU79302;R75;;;UU79302
2007;2007-08;Commune;Nice;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;89;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6088;R93;A23;D006;UU06701
2017;2017-18;Unité urbaine;Metz;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;98;non;;oui;98;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57701;R44;;;UU57701
2007;2007-08;Commune;Nice;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;212;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;6088;R93;A23;D006;UU06701
2017;2017-18;Unité urbaine;Decize;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;8;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU58201;R27;;;UU58201
2007;2007-08;Commune;Annonay;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;5;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;7010;R84;A08;D007;UU07401
2016;2016-17;Unité urbaine;Albert;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;41;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU80301;R32;;;UU80301
2007;2007-08;Commune;Aubenas;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;4;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;7019;R84;A08;D007;UU07402
2015;2015-16;Commune;Nancy;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;70;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;54395;R44;A12;D054;UU54701
2007;2007-08;Commune;Aubenas;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;14;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;7019;R84;A08;D007;UU07402
2016;2016-17;Unité urbaine;Castres;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;36;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU81501;R76;;;UU81501
2007;2007-08;Commune;Rethel;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;25;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;8362;R44;A19;D008;UU08301
