rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2012;2012-13;Commune;Lyon 5e;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;499;non;;oui;499;oui;Données diffusables;non;Autres données;COMMUNE;69385;R84;A10;D069;UU00758
2012;2012-13;Commune;Héricourt;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;55;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;70285;R27;A03;D070;UU70303
2012;2012-13;Commune;Luxeuil-les-Bains;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;34;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;70311;R27;A03;D070;UU70304
2012;2012-13;Commune;Chalon-sur-Saône;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;34;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71076;R27;A07;D071;UU71501
2012;2012-13;Commune;Le Creusot;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71153;R27;A07;D071;UU71401
2012;2012-13;Commune;Le Creusot;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;158;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71153;R27;A07;D071;UU71401
2012;2012-13;Commune;Mâcon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;249;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;71270;R27;A07;D071;UU00464
2012;2012-13;Commune;Le Mans;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;154;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;72181;R52;A17;D072;UU72701
2012;2012-13;Commune;Le Mans;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;5689;oui;454;oui;341;oui;Données diffusables;non;Autres données;COMMUNE;72181;R52;A17;D072;UU72701
2012;2012-13;Commune;Annecy;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;66;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74010;R84;A08;D074;UU74601
2011;2011-12;Département;Territoire de Belfort;UT;Universités de technologie (UT);PU;Établissements publics;1;Masculin;2054;non;;oui;1494;oui;Données diffusables;non;Autres données;DEPARTEMENT;D090;R27;A03;D090;
2011;2011-12;Département;Seine-Saint-Denis;UNIV;Universités;PU;Établissements publics;1;Masculin;17152;oui;2279;oui;234;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;
2011;2011-12;Département;Val-de-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;1794;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;
2011;2011-12;Département;Val-d'Oise;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;171;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;
2011;2011-12;Département;Martinique;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;317;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D972;R02;A31;D972;
2011;2011-12;Département;Martinique;UNIV;Universités;PU;Établissements publics;1;Masculin;1382;oui;50;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D972;R02;A31;D972;
2011;2011-12;Département;Nouvelle-Calédonie;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1350;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D988;R00;A40;D988;
2011;2011-12;Pays;France;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;20305;non;;non;;oui;Données diffusables;non;Autres données;PAYS;PAYS_100;;;;
2011;2011-12;Pays;France;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;2107;non;;non;;oui;Données diffusables;non;Autres données;PAYS;PAYS_100;;;;
2011;2011-12;Pays;France;ENS;Écoles normales supérieures (ENS);PU;Établissements publics;2;Feminin;1966;non;;non;;oui;Données diffusables;non;Autres données;PAYS;PAYS_100;;;;
2011;2011-12;Pays;France;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;47357;oui;2098;oui;3901;oui;Données diffusables;non;Autres données;PAYS;PAYS_100;;;;
2011;2011-12;Région;Guadeloupe;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;170;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2011;2011-12;Région;Guadeloupe;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;562;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2011;2011-12;Région;Martinique;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;317;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2011;2011-12;Région;Guyane;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;50;non;;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2011;2011-12;Région;Île-de-France;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;12771;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2011;2011-12;Région;Île-de-France;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;1950;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2011;2011-12;Région;Île-de-France;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;15809;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2011;2011-12;Région;Île-de-France;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;66047;non;;oui;12325;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2011;2011-12;Unité urbaine;Paris;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;2788;non;;oui;2788;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU00851;R11;;;UU00851
2011;2011-12;Unité urbaine;Bourg-en-Bresse;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;21;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU01501;R84;;;UU01501
2011;2011-12;Unité urbaine;Vervins;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU02120;R32;;;UU02120
2011;2011-12;Unité urbaine;Chauny;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;13;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU02303;R32;;;UU02303
2011;2011-12;Unité urbaine;Saint-Quentin;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;756;oui;27;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU02501;R32;;;UU02501
2011;2011-12;Unité urbaine;Saint-Quentin;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;26;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU02501;R32;;;UU02501
2011;2011-12;Unité urbaine;Manosque;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;66;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU04401;R93;;;UU04401
2011;2011-12;Unité urbaine;Menton;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;3;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU06501;R93;;;UU06501
2011;2011-12;Unité urbaine;Nice;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;731;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU06701;R93;;;UU06701
2011;2011-12;Unité urbaine;Saint-Gildas-des-Bois;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;38;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44107;R52;;;UU44107
2011;2011-12;Unité urbaine;Nantes;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;642;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44701;R52;;;UU44701
2011;2011-12;Unité urbaine;Gien;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;34;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU45303;R24;;;UU45303
2011;2011-12;Unité urbaine;Montargis;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;97;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU45501;R24;;;UU45501
2015;2015-16;Commune;Paris 17e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;969;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75117;R11;A01;D075;UU00851
2015;2015-16;Commune;Paris 17e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;3375;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75117;R11;A01;D075;UU00851
2015;2015-16;Commune;Paris 19e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;74;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75119;R11;A01;D075;UU00851
2015;2015-16;Commune;Paris 19e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;75119;R11;A01;D075;UU00851
2015;2015-16;Commune;Paris 19e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2748;non;;oui;133;oui;Données diffusables;non;Autres données;COMMUNE;75119;R11;A01;D075;UU00851
2015;2015-16;Commune;Paris 20e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;112;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75120;R11;A01;D075;UU00851
2015;2015-16;Commune;Auzebosc;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;46;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76043;R28;A21;D076;CR76043
2015;2015-16;Commune;Déville-lès-Rouen;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;68;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76216;R28;A21;D076;UU00755
2015;2015-16;Commune;Le Havre;ESPE;ESPE;PU;Établissements publics;2;Feminin;184;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76351;R28;A21;D076;UU76701
2015;2015-16;Commune;Montivilliers;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76447;R28;A21;D076;UU76701
2015;2015-16;Commune;Rouen;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;50;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76540;R28;A21;D076;UU00755
2015;2015-16;Commune;Saint-Étienne-du-Rouvray;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76575;R28;A21;D076;UU00755
2015;2015-16;Commune;Saint-Étienne-du-Rouvray;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;1010;non;;oui;1010;oui;Données diffusables;non;Autres données;COMMUNE;76575;R28;A21;D076;UU00755
2015;2015-16;Commune;Saint-Étienne-du-Rouvray;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76575;R28;A21;D076;UU00755
2015;2015-16;Commune;Sotteville-lès-Rouen;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;427;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76681;R28;A21;D076;UU00755
2015;2015-16;Commune;Bussy-Saint-Georges;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;42;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77058;R11;A24;D077;UU00851
2015;2015-16;Commune;Champagne-sur-Seine;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;140;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77079;R11;A24;D077;UU77404
2015;2015-16;Commune;Fontainebleau;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;195;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77186;R11;A24;D077;UU77406
2015;2015-16;Commune;Meaux;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;418;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77284;R11;A24;D077;UU77501
2015;2015-16;Commune;Melun;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;384;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77288;R11;A24;D077;UU00851
2008;2008-09;Commune;Auxerre;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;680;oui;143;oui;32;oui;Données diffusables;non;Autres données;COMMUNE;89024;R27;A07;D089;UU89402
2008;2008-09;Commune;Auxerre;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;36;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;89024;R27;A07;D089;UU89402
2008;2008-09;Commune;Belfort;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;142;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;90010;R27;A03;D090;UU00555
2008;2008-09;Commune;Belfort;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1387;oui;318;oui;142;oui;Données diffusables;non;Autres données;COMMUNE;90010;R27;A03;D090;UU00555
2008;2008-09;Commune;Arpajon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;69;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91021;R11;A25;D091;UU00851
2008;2008-09;Commune;Brunoy;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;31;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91114;R11;A25;D091;UU00851
2008;2008-09;Commune;Corbeil-Essonnes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;70;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91174;R11;A25;D091;UU00851
2008;2008-09;Commune;Épinay-sur-Orge;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;27;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91216;R11;A25;D091;UU00851
2008;2008-09;Commune;Étampes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;143;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91223;R11;A25;D091;UU91401
2008;2008-09;Commune;Évry;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;564;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851
2008;2008-09;Commune;Évry;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91228;R11;A25;D091;UU00851
2008;2008-09;Commune;Montgeron;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;59;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;91421;R11;A25;D091;UU00851
2008;2008-09;Commune;Palaiseau;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;182;non;;oui;182;oui;Données diffusables;non;Autres données;COMMUNE;91477;R11;A25;D091;UU00851
2008;2008-09;Commune;Boulogne-Billancourt;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;125;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851
2008;2008-09;Commune;Châtenay-Malabry;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;79;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92019;R11;A25;D092;UU00851
2008;2008-09;Commune;Châtenay-Malabry;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;323;non;;oui;242;oui;Données diffusables;non;Autres données;COMMUNE;92019;R11;A25;D092;UU00851
2008;2008-09;Commune;Châtenay-Malabry;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2547;non;;oui;1061;oui;Données diffusables;non;Autres données;COMMUNE;92019;R11;A25;D092;UU00851
2008;2008-09;Commune;Clichy;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;51;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92024;R11;A25;D092;UU00851
2008;2008-09;Commune;Garches;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1954;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92033;R11;A25;D092;UU00851
2008;2008-09;Commune;Malakoff;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92046;R11;A25;D092;UU00851
2008;2008-09;Commune;Montrouge;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;611;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92049;R11;A25;D092;UU00851
2008;2008-09;Commune;Nanterre;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;29;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92050;R11;A25;D092;UU00851
2008;2008-09;Commune;Nanterre;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;43;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92050;R11;A25;D092;UU00851
2008;2008-09;Commune;Neuilly-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;207;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92051;R11;A25;D092;UU00851
2008;2008-09;Commune;Ville-d'Avray;UNIV;Universités;PU;Établissements publics;2;Feminin;207;oui;52;non;;oui;Données diffusables;non;Autres données;COMMUNE;92077;R11;A25;D092;UU00851
2008;2008-09;Commune;Aubervilliers;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93001;R11;A24;D093;UU00851
2008;2008-09;Commune;Aubervilliers;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;129;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93001;R11;A24;D093;UU00851
2008;2008-09;Commune;Bobigny;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;39;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93008;R11;A24;D093;UU00851
2008;2008-09;Commune;Drancy;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;129;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93029;R11;A24;D093;UU00851
2008;2008-09;Commune;Épinay-sur-Seine;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;27;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93031;R11;A24;D093;UU00851
2008;2008-09;Commune;Livry-Gargan;UNIV;Universités;PU;Établissements publics;1;Masculin;225;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93046;R11;A24;D093;UU00851
2008;2008-09;Commune;Montreuil;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93048;R11;A24;D093;UU00851
2008;2008-09;Commune;Saint-Denis;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;134;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93066;R11;A24;D093;UU00851
2008;2008-09;Commune;Saint-Denis;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;3;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93066;R11;A24;D093;UU00851
2008;2008-09;Commune;Saint-Denis;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;49;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93066;R11;A24;D093;UU00851
2008;2008-09;Commune;Paris 14e;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;566;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75114;R11;A01;D075;UU00851
2008;2008-09;Commune;Paris 20e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;49;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75120;R11;A01;D075;UU00851
2008;2008-09;Commune;Elbeuf;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;78;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76231;R28;A21;D076;UU00755
2008;2008-09;Commune;Elbeuf;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;286;oui;179;non;;oui;Données diffusables;non;Autres données;COMMUNE;76231;R28;A21;D076;UU00755
2008;2008-09;Commune;Montivilliers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;37;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76447;R28;A21;D076;UU76701
2008;2008-09;Commune;Mont-Saint-Aignan;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;25;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76451;R28;A21;D076;UU00755
2008;2008-09;Commune;Rouen;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;368;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76540;R28;A21;D076;UU00755
2008;2008-09;Commune;Sainte-Adresse;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;332;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76552;R28;A21;D076;UU76701
2008;2008-09;Commune;Avon;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;79;non;;oui;23;oui;Données diffusables;non;Autres données;COMMUNE;77014;R11;A24;D077;UU77406
2008;2008-09;Commune;Brie-Comte-Robert;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;106;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77053;R11;A24;D077;UU77306
2008;2008-09;Commune;Bussy-Saint-Georges;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;4;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77058;R11;A24;D077;UU00851
2008;2008-09;Commune;Champs-sur-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;9;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77083;R11;A24;D077;UU00851
2008;2008-09;Commune;Combs-la-Ville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;29;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77122;R11;A24;D077;UU00851
2008;2008-09;Commune;Fontainebleau;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;709;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77186;R11;A24;D077;UU77406
