rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2016;2016-17;Département;Indre;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;695;oui;252;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D036;R24;A18;D036;
2016;2016-17;Département;Val-de-Marne;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;72;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;
2016;2016-17;Commune;Le Mans;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;40;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;72181;R52;A17;D072;UU72701
2005;2005-06;Département;Tarn;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;132;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D081;R76;A16;D081;
2016;2016-17;Département;Sarthe;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;546;non;;oui;124;oui;Données diffusables;non;Autres données;DEPARTEMENT;D072;R52;A17;D072;
2016;2016-17;Département;Val-d'Oise;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;412;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;
2016;2016-17;Département;Haute-Savoie;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;4281;oui;1366;oui;305;oui;Données diffusables;non;Autres données;DEPARTEMENT;D074;R84;A08;D074;
2017;2017-18;Commune;La Trinité;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;124;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;97230;R02;A31;D972;UU9B401
2016;2016-17;Département;Haute-Savoie;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;678;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D074;R84;A08;D074;
2016;2016-17;Département;Val-d'Oise;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;1702;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;
2016;2016-17;Commune;Le Bourget-du-Lac;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73051;R84;A08;D073;UU73601
2017;2017-18;Département;Nord;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;4483;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D059;R32;A09;D059;
2016;2016-17;Unité urbaine;Pont-à-Mousson;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;58;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU54404;R44;;;UU54404
2017;2017-18;Département;Oise;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;5;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D060;R32;A20;D060;
2016;2016-17;Commune;La Motte-Servolex;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73179;R84;A08;D073;UU73601
2005;2005-06;Département;Var;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;461;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D083;R93;A23;D083;
2016;2016-17;Département;Seine-Maritime;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;562;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D076;R28;A21;D076;
2016;2016-17;Département;La Réunion;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;DEPARTEMENT;D974;R04;A28;D974;
2016;2016-17;Département;Yvelines;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;207;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;
2017;2017-18;Département;Puy-de-Dôme;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;439;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D063;R84;A06;D063;
2016;2016-17;Unité urbaine;Pontivy;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;91;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56303;R53;;;UU56303
2017;2017-18;Département;Puy-de-Dôme;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;16811;oui;772;oui;1543;oui;Données diffusables;non;Autres données;DEPARTEMENT;D063;R84;A06;D063;
2016;2016-17;Département;Deux-Sèvres;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;27;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D079;R75;A13;D079;
2005;2005-06;Département;Vendée;UNIV;Universités;PU;Établissements publics;2;Feminin;546;oui;224;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D085;R52;A17;D085;
2016;2016-17;Unité urbaine;Lorient;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;111;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56601;R53;;;UU56601
2005;2005-06;Département;Vienne;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;23;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D086;R75;A13;D086;
2017;2017-18;Département;Pyrénées-Orientales;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;136;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D066;R76;A11;D066;
2016;2016-17;Département;Vaucluse;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;452;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D084;R93;A02;D084;
2017;2017-18;Département;Bas-Rhin;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;576;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D067;R44;A15;D067;
2016;2016-17;Commune;Paris  5e;UNIV;Universités;PU;Établissements publics;1;Masculin;32500;non;;oui;587;oui;Données diffusables;non;Autres données;COMMUNE;75105;R11;A01;D075;UU00851
2017;2017-18;Département;Bas-Rhin;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;2;Feminin;11;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D067;R44;A15;D067;
2016;2016-17;Unité urbaine;Lorient;UNIV;Universités;PU;Établissements publics;2;Feminin;1572;oui;88;oui;31;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU56601;R53;;;UU56601
2005;2005-06;Département;Vosges;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1687;oui;382;oui;144;oui;Données diffusables;non;Autres données;DEPARTEMENT;D088;R44;A12;D088;
2016;2016-17;Unité urbaine;Saint-Avold;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;221;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57402;R44;;;UU57402
2005;2005-06;Département;Yonne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;984;oui;137;oui;22;oui;Données diffusables;non;Autres données;DEPARTEMENT;D089;R27;A07;D089;
2016;2016-17;Département;Haute-Vienne;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;157;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D087;R75;A22;D087;
2017;2017-18;Département;Sarthe;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;6241;oui;276;oui;110;oui;Données diffusables;non;Autres données;DEPARTEMENT;D072;R52;A17;D072;
2016;2016-17;Commune;Paris  7e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;6058;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851
2016;2016-17;Région;Mayotte;UNIV;Universités;PU;Établissements publics;1;Masculin;321;non;;non;;oui;Données diffusables;non;Autres données;REGION;R06;R06;;;
2016;2016-17;Département;Territoire de Belfort;UT;Universités de technologie (UT);PU;Établissements publics;1;Masculin;2116;non;;oui;1438;oui;Données diffusables;non;Autres données;DEPARTEMENT;D090;R27;A03;D090;
2017;2017-18;Département;Savoie;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;43;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D073;R84;A08;D073;
2005;2005-06;Département;Seine-Saint-Denis;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;208;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;
2016;2016-17;Département;Hauts-de-Seine;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1266;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D092;R11;A25;D092;
2017;2017-18;Département;Paris;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;47018;non;;oui;2845;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;
2016;2016-17;Département;Hauts-de-Seine;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1931;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D092;R11;A25;D092;
2016;2016-17;Commune;Paris 12e;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;614;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75112;R11;A01;D075;UU00851
2016;2016-17;Département;Val-de-Marne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;2727;non;;oui;1274;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;
2016;2016-17;Région;Grand Est;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;REGION;R44;R44;;;
2016;2016-17;Unité urbaine;Armentières;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;78;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59501;R32;;;UU59501
2017;2017-18;Département;Seine-Maritime;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;832;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D076;R28;A21;D076;
2016;2016-17;Commune;Paris 20e;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;51;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75120;R11;A01;D075;UU00851
2005;2005-06;Département;Val-d'Oise;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;627;non;;oui;627;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;
2016;2016-17;Département;Indre-et-Loire;UNIV;Universités;PU;Établissements publics;1;Masculin;9988;oui;705;oui;705;oui;Données diffusables;non;Autres données;DEPARTEMENT;D037;R24;A18;D037;
2016;2016-17;Région;Occitanie;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;2612;non;;non;;oui;Données diffusables;non;Autres données;REGION;R76;R76;;;
2016;2016-17;Département;Guyane;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;28;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D973;R03;A33;D973;
2017;2017-18;Département;Somme;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;867;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D080;R32;A20;D080;
2016;2016-17;Département;Isère;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;3420;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D038;R84;A08;D038;
2016;2016-17;Région;Provence-Alpes-Côte d'Azur;GE;Grands établissements MENESR;PU;Établissements publics;1;Masculin;36;non;;non;;oui;Données diffusables;non;Autres données;REGION;R93;R93;;;
2016;2016-17;Département;Nouvelle-Calédonie;UNIV;Universités;PU;Établissements publics;1;Masculin;1082;oui;53;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D988;R00;A40;D988;
2017;2017-18;Département;Somme;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1287;non;;oui;43;oui;Données diffusables;non;Autres données;DEPARTEMENT;D080;R32;A20;D080;
2016;2016-17;Pays;France;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;9031;non;;non;;oui;Données diffusables;non;Autres données;PAYS;PAYS_100;;;;
2005;2005-06;Département;Guadeloupe;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;167;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D971;R01;A32;D971;
2017;2017-18;Département;Tarn;ESPE;ESPE;PU;Établissements publics;2;Feminin;156;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D081;R76;A16;D081;
2016;2016-17;Département;Haute-Loire;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;48;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D043;R84;A06;D043;
2017;2017-18;Département;Tarn;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;322;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D081;R76;A16;D081;
2017;2017-18;Département;Tarn-et-Garonne;ESPE;ESPE;PU;Établissements publics;1;Masculin;17;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D082;R76;A16;D082;
2016;2016-17;Département;Lozère;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;138;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D048;R76;A11;D048;
2005;2005-06;Département;Martinique;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2644;oui;27;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D972;R02;A31;D972;
2016;2016-17;Département;Lozère;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;416;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D048;R76;A11;D048;
2017;2017-18;Département;Vendée;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1367;non;;oui;12;oui;Données diffusables;non;Autres données;DEPARTEMENT;D085;R52;A17;D085;
2017;2017-18;Département;Haute-Vienne;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;144;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D087;R75;A22;D087;
2016;2016-17;Région;La Réunion;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;595;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2017;2017-18;Département;Haute-Vienne;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;49;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D087;R75;A22;D087;
2016;2016-17;Département;Manche;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1772;oui;236;oui;64;oui;Données diffusables;non;Autres données;DEPARTEMENT;D050;R28;A05;D050;
2005;2005-06;Unité urbaine;Saint-Brieuc;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;187;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU22501;R53;;;UU22501
2017;2017-18;Département;Vosges;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;80;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D088;R44;A12;D088;
2016;2016-17;Commune;Meaux;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;73;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77284;R11;A24;D077;UU77501
2005;2005-06;Unité urbaine;Périgueux;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;5;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU24501;R75;;;UU24501
2016;2016-17;Département;Meurthe-et-Moselle;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;344;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D054;R44;A12;D054;
2017;2017-18;Département;Territoire de Belfort;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;53;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D090;R27;A03;D090;
2016;2016-17;Commune;Torcy;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;48;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77468;R11;A24;D077;UU00851
2017;2017-18;Département;Essonne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;327;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D091;R11;A25;D091;
2016;2016-17;Commune;Antony;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;201;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92002;R11;A25;D092;UU00851
2016;2016-17;Département;Morbihan;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;13;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D056;R53;A14;D056;
2017;2017-18;Département;Hauts-de-Seine;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;236;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D092;R11;A25;D092;
2016;2016-17;Commune;Boulogne-Billancourt;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;61;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92012;R11;A25;D092;UU00851
2005;2005-06;Unité urbaine;Pont-Audemer;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;29;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU27303;R28;;;UU27303
2016;2016-17;Commune;Clamart;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;79;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92023;R11;A25;D092;UU00851
2005;2005-06;Unité urbaine;Vernon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;48;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU27401;R28;;;UU27401
2016;2016-17;Commune;Clichy;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;335;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92024;R11;A25;D092;UU00851
2005;2005-06;Unité urbaine;Morlaix;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;283;oui;77;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29403;R53;;;UU29403
2016;2016-17;Commune;Colombes;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;276;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;92025;R11;A25;D092;UU00851
2005;2005-06;Unité urbaine;Quimper;UNIV;Universités;PU;Établissements publics;2;Feminin;1376;oui;589;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU29501;R53;;;UU29501
2012;2012-13;Commune;Eu;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;82;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76255;R28;A21;D076;UU00453
2017;2017-18;Département;Gers;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;182;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D032;R76;A16;D032;
2012;2012-13;Commune;Le Grand-Quevilly;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;36;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76322;R28;A21;D076;UU00755
2017;2017-18;Département;Gironde;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;283;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D033;R75;A04;D033;
2012;2012-13;Commune;Le Havre;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76351;R28;A21;D076;UU76701
2012;2012-13;Commune;Rouen;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;454;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76540;R28;A21;D076;UU00755
2016;2016-17;Commune;Clichy-sous-Bois;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;14;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93014;R11;A24;D093;UU00851
2015;2015-16;Unité urbaine;Thionville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;546;oui;184;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57601;R44;;;UU57601
2016;2016-17;Commune;Épinay-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;133;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93031;R11;A24;D093;UU00851
2015;2015-16;Unité urbaine;Thionville;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;68;non;;oui;3;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57601;R44;;;UU57601
2016;2016-17;Commune;Livry-Gargan;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;35;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93046;R11;A24;D093;UU00851
2005;2005-06;Unité urbaine;Alès;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;670;non;;oui;455;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU30501;R76;;;UU30501
2012;2012-13;Commune;Fontainebleau;UNIV;Universités;PU;Établissements publics;1;Masculin;282;oui;241;non;;oui;Données diffusables;non;Autres données;COMMUNE;77186;R11;A24;D077;UU77406
2015;2015-16;Unité urbaine;Metz;GE;Grands établissements MENESR;PU;Établissements publics;1;Masculin;7542;oui;890;oui;1075;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU57701;R44;;;UU57701
2012;2012-13;Commune;Le Mée-sur-Seine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;35;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77285;R11;A24;D077;UU00851
2005;2005-06;Unité urbaine;Toulouse;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;144;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU31701;R76;;;UU31701
2016;2016-17;Commune;Saint-Denis;ESPE;ESPE;PU;Établissements publics;1;Masculin;48;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;93066;R11;A24;D093;UU00851
2017;2017-18;Département;Loir-et-Cher;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;155;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D041;R24;A18;D041;
2012;2012-13;Commune;Noisiel;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;43;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77337;R11;A24;D077;UU00851
2015;2015-16;Unité urbaine;Lille;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;687;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU59702;R32;;;UU59702
2012;2012-13;Commune;Savigny-le-Temple;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;31;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77445;R11;A24;D077;UU00851
2017;2017-18;Département;Haute-Loire;UNIV;Universités;PU;Établissements publics;2;Feminin;130;oui;95;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D043;R84;A06;D043;
