rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2017;2017-18;Commune;Cesson-Sévigné;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;57;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35051;R53;A14;D035;UU35701
2014;2014-15;Unité urbaine;Menton;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;41;oui;14;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU06501;R93;;;UU06501
2014;2014-15;Unité urbaine;Nice;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;61;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU06701;R93;;;UU06701
2014;2014-15;Unité urbaine;Privas;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;31;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU07301;R84;;;UU07301
2014;2014-15;Unité urbaine;Aubenas;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;83;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU07402;R84;;;UU07402
2017;2017-18;Commune;Rennes;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;264;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35238;R53;A14;D035;UU35701
2014;2014-15;Département;Seine-Saint-Denis;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;149;non;;oui;149;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;
2017;2017-18;Commune;Rennes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;COMMUNE;35238;R53;A14;D035;UU35701
2014;2014-15;Académie;Orléans-Tours;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;3816;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A18;R24;A18;;
2014;2014-15;Département;Val-d'Oise;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;1198;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;
2017;2017-18;Commune;Vitré;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;33;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35360;R53;A14;D035;UU35302
2014;2014-15;Département;Guadeloupe;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;222;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D971;R01;A32;D971;
2014;2014-15;Commune;Challans;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;38;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85047;R52;A17;D085;UU85402
2014;2014-15;Département;Guyane;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;2190;oui;89;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D973;R03;A33;D973;
2014;2014-15;Commune;Luçon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;147;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85128;R52;A17;D085;UU85208
2014;2014-15;Commune;Sainte-Gemme-la-Plaine;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85216;R52;A17;D085;CR85216
2014;2014-15;Commune;Chasseneuil-du-Poitou;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;86062;R75;A13;D086;UU86601
2014;2014-15;Commune;Poitiers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;13586;oui;274;oui;133;oui;Données diffusables;non;Autres données;COMMUNE;86194;R75;A13;D086;UU86601
2014;2014-15;Département;Nouvelle-Calédonie;ESPE;ESPE;PU;Établissements publics;1;Masculin;38;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D988;R00;A40;D988;
2014;2014-15;Commune;Limoges;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;99;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;87085;R75;A22;D087;UU87601
2014;2014-15;Département;Nouvelle-Calédonie;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;272;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D988;R00;A40;D988;
2014;2014-15;Pays;France;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;40208;non;;non;;oui;Données diffusables;non;Autres données;PAYS;PAYS_100;;;;
2014;2014-15;Commune;Auxerre;UNIV;Universités;PU;Établissements publics;1;Masculin;393;oui;224;oui;103;oui;Données diffusables;non;Autres données;COMMUNE;89024;R27;A07;D089;UU89402
2017;2017-18;Commune;Seyssinet-Pariset;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;68;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38485;R84;A08;D038;UU38701
2014;2014-15;Région;Guadeloupe;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;753;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2017;2017-18;Commune;Fougères;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;54;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35115;R53;A14;D035;UU35401
2017;2017-18;Commune;Vitré;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;35360;R53;A14;D035;UU35302
2014;2014-15;Région;Guyane;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;258;non;;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2017;2017-18;Commune;Mouchard;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;142;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39370;R27;A03;D039;CR39370
2017;2017-18;Commune;Poligny;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;194;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;39434;R27;A03;D039;UU39107
2017;2017-18;Commune;Veigné;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;8;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;37266;R24;A18;D037;UU37701
2017;2017-18;Commune;Grenoble;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;672;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38185;R84;A08;D038;UU38701
2017;2017-18;Commune;Grenoble;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;152;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38185;R84;A08;D038;UU38701
2014;2014-15;Région;Normandie;UNIV;Universités;PU;Établissements publics;2;Feminin;31256;oui;3016;oui;272;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2017;2017-18;Commune;Meylan;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;161;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;38229;R84;A08;D038;UU38701
2017;2017-18;Commune;Vendôme;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;143;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;41269;R24;A18;D041;UU41401
2017;2017-18;Commune;Roanne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;70;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42187;R84;A10;D042;UU42502
2017;2017-18;Commune;Saint-Étienne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;42218;R84;A10;D042;UU00753
2017;2017-18;Commune;Le Puy-en-Velay;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;493;oui;95;non;;oui;Données diffusables;non;Autres données;COMMUNE;43157;R84;A06;D043;UU43401
2017;2017-18;Commune;Vals-près-le-Puy;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;41;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;43251;R84;A06;D043;UU43401
2014;2014-15;Région;Bretagne;ENS;Écoles normales supérieures (ENS);PU;Établissements publics;1;Masculin;236;non;;non;;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2017;2017-18;Commune;Saint-Sébastien-sur-Loire;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;68;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;44190;R52;A17;D044;UU44701
