rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2012;2012-13;Commune;Saint-Omer;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;20;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;62765;R32;A09;D062;UU62501
2017;2017-18;Commune;Castres;UNIV;Universités;PU;Établissements publics;1;Masculin;353;oui;220;oui;82;oui;Données diffusables;non;Autres données;COMMUNE;81065;R76;A16;D081;UU81501
2012;2012-13;Commune;Clermont-Ferrand;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;59;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;63113;R84;A06;D063;UU63701
2017;2017-18;Commune;Valence;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;37;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;82186;R76;A16;D082;UU82202
2012;2012-13;Commune;Clermont-Ferrand;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;63113;R84;A06;D063;UU63701
2012;2012-13;Commune;Bayonne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;58;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;64102;R75;A04;D064;UU00751
2017;2017-18;Commune;La Seyne-sur-Mer;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;193;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;83126;R93;A23;D083;UU00757
2012;2012-13;Commune;Tarbes;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2957;oui;734;oui;944;oui;Données diffusables;non;Autres données;COMMUNE;65440;R76;A16;D065;UU65501
2017;2017-18;Commune;Luçon;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;16;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;85128;R52;A17;D085;UU85208
2012;2012-13;Commune;Illkirch-Graffenstaden;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1859;oui;411;oui;183;oui;Données diffusables;non;Autres données;COMMUNE;67218;R44;A15;D067;UU67701
2017;2017-18;Commune;Rouillé;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;19;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;86213;R75;A13;D086;CR86213
2014;2014-15;Département;Côte-d'Or;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;96;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D021;R27;A07;D021;
2014;2014-15;Département;Vendée;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;811;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D085;R52;A17;D085;
2014;2014-15;Département;Drôme;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;119;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D026;R84;A08;D026;
2014;2014-15;Département;Drôme;ESPE;ESPE;PU;Établissements publics;2;Feminin;128;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D026;R84;A08;D026;
2014;2014-15;Département;Drôme;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2840;oui;487;oui;365;oui;Données diffusables;non;Autres données;DEPARTEMENT;D026;R84;A08;D026;
2014;2014-15;Département;Eure-et-Loir;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;435;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D028;R24;A18;D028;
2014;2014-15;Département;Gard;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;112;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D030;R76;A11;D030;
