rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2005;2005-06;Unité urbaine;Dammartin-en-Goële;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;14;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77304;R11;;;UU77304
2010;2010-11;Unité urbaine;Louhans;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;17;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU71301;R27;;;UU71301
2004;2004-05;Commune;Mazamet;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;81163;R76;A16;D081;UU81401
2010;2010-11;Unité urbaine;Le Mans;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;7;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU72701;R52;;;UU72701
2004;2004-05;Commune;Montauban;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;779;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;82121;R76;A16;D082;UU82501
2010;2010-11;Unité urbaine;Barentin;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;64;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU76401;R28;;;UU76401
2010;2010-11;Unité urbaine;Brie-Comte-Robert;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;100;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77306;R11;;;UU77306
2010;2010-11;Unité urbaine;Coulommiers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;176;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77402;R11;;;UU77402
2010;2010-11;Unité urbaine;Fontainebleau;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;908;non;;oui;138;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU77406;R11;;;UU77406
2005;2005-06;Unité urbaine;Nantes;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;838;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU44701;R52;;;UU44701
2017;2017-18;Commune;Chambéry;ESPE;ESPE;PU;Établissements publics;1;Masculin;73;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73065;R84;A08;D073;UU73601
2017;2017-18;Commune;Chambéry;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;259;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73065;R84;A08;D073;UU73601
2014;2014-15;Académie;Strasbourg;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1025;non;;non;;oui;Données diffusables;non;Autres données;ACADEMIE;A15;R44;A15;;
